Entry	Entry name	Protein names	Status	Gene names  (primary )
A0A167HWA9	A0A167HWA9_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F4ZT90	F4ZT90_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7RH43	L7RH43_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q4K0	V9Q4K0_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
B6CY44	B6CY44_9SAUR	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
A0A060CYX7	A0A060CYX7_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
F8SN78	F8SN78_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
D6P5R6	D6P5R6_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7RH48	L7RH48_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MHE4	H9MHE4_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VVL0	A0A0H4VVL0_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A172MFV4	A0A172MFV4_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
M9SXZ8	M9SXZ8_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B6CXZ7	B6CXZ7_9SAUR	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
A0A0H4VV94	A0A0H4VV94_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B6CY46	B6CY46_9SAUR	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
A0A1C9H637	A0A1C9H637_ANOEQ	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F5A3P2	F5A3P2_HAPBU	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H6I8	A0A1C9H6I8_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VR62	A0A0H4VR62_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J7M2Z9	J7M2Z9_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1B0PEX2	A0A1B0PEX2_BOACO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F8SNA3	F8SNA3_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A7KGM7	A7KGM7_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2IXG8	D2IXG8_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A7KGM0	A7KGM0_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8X2	B4Z8X2_9AVES	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D6P5R2	D6P5R2_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F8SN81	F8SN81_CALAO	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1B0PCB1	A0A1B0PCB1_BOACO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7S501	L7S501_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
B6CXZ6	B6CXZ6_9SAUR	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
G3CEJ1	G3CEJ1_BATLO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
R4TP69	R4TP69_RANTE	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
D6P5P1	D6P5P1_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F7J207	F7J207_9ANUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2YZ28	D2YZ28_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z904	B4Z904_SCYMA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0Y0Q437	A0A0Y0Q437_THACO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A7KGQ2	A7KGQ2_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H635	A0A1C9H635_ANOFU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J3TKL0	J3TKL0_VARDU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A9QWJ0	A9QWJ0_9SALA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G8HY27	G8HY27_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E9KVB8	E9KVB8_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B6CY45	B6CY45_9SAUR	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
J3YI58	J3YI58_VARGO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A167HWI6	A0A167HWI6_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0M4B7E7	A0A0M4B7E7_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G8HY59	G8HY59_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H3ATH9	H3ATH9_LATCH	Brain derived neurotrophic factor	unreviewed	BDNF
A0A0A7AHJ2	A0A0A7AHJ2_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J7MC44	J7MC44_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0Y0PM99	A0A0Y0PM99_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2IXJ1	D2IXJ1_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E9KVC8	E9KVC8_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0N6Y0X1	A0A0N6Y0X1_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A7KGQ5	A7KGQ5_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A167HXJ8	A0A167HXJ8_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E9KVC9	E9KVC9_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
M9PJC2	M9PJC2_TRAMA	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1B0PI84	A0A1B0PI84_ERYTA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D6P5T2	D6P5T2_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A023H5F4	A0A023H5F4_CHRAM	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z903	B4Z903_SCOUM	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8R5	B4Z8R5_CROSL	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C6ES84	C6ES84_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E9KVA6	E9KVA6_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A089XC10	A0A089XC10_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A161HZQ2	A0A161HZQ2_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2IXI1	D2IXI1_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A167HYH9	A0A167HYH9_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
M9ZBM8	M9ZBM8_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F4ZT82	F4ZT82_DENTI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F7J1M9	F7J1M9_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2YZ22	D2YZ22_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7RE72	L7RE72_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8V3	B4Z8V3_9FALC	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7RH57	L7RH57_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MHD7	H9MHD7_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1D8EK88	A0A1D8EK88_9ANUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1L6Z431	A0A1L6Z431_CTECA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A089VRU3	A0A089VRU3_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H664	A0A1C9H664_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E9KV57	E9KV57_TRAPE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0N6Y3J0	A0A0N6Y3J0_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
K7X849	K7X849_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	bdnf
B3SPM1	B3SPM1_CROSI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A7KGN8	A7KGN8_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8W5	B4Z8W5_OTINO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
X2LAS7	X2LAS7_AMPMU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VRH2	A0A0H4VRH2_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
M9ZBM2	M9ZBM2_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A023H5K0	A0A023H5K0_PERDA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8P1	B4Z8P1_9CHAR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
M9Z7W8	M9Z7W8_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q4X0	V9Q4X0_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
F2VDN9	F2VDN9_9NEOB	BDNF (Fragment)	unreviewed	BDNF
A0A0M4B7C9	A0A0M4B7C9_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0K0VPM5	A0A0K0VPM5_9SALA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A023H5F5	A0A023H5F5_9GALL	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
X2LA36	X2LA36_AMPMU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F7J1U5	F7J1U5_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C5H0L4	C5H0L4_TRIBI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VRC0	A0A0H4VRC0_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8W0	B4Z8W0_9AVES	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E3TA00	E3TA00_PHOMA	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
X2LAP7	X2LAP7_AMPMU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
X2LI64	X2LI64_AMPMU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A1XCZ0	A1XCZ0_AMPMU	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
D6P5P0	D6P5P0_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
M9Z6U6	M9Z6U6_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C5H0L3	C5H0L3_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0N6Y0U4	A0A0N6Y0U4_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
X2LAR2	X2LAR2_AMPMU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1D8EKF8	A0A1D8EKF8_9ANUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1U9WUG8	A0A1U9WUG8_9NEOB	BDNF (Fragment)	unreviewed	BDNF
A0A1C9H667	A0A1C9H667_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8V2	B4Z8V2_9GRUI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0A0RLY6	A0A0A0RLY6_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
R9XLP2	R9XLP2_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E9KV62	E9KV62_PLEAN	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J3Y5X6	J3Y5X6_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E3T9X9	E3T9X9_CELEN	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A167HVX7	A0A167HVX7_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0A0RG70	A0A0A0RG70_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8S7	B4Z8S7_FALME	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
X2LA51	X2LA51_AMPMU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F2VDL4	F2VDL4_9NEOB	BDNF (Fragment)	unreviewed	BDNF
X2LAS9	X2LAS9_AMPMU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1W5B0U4	A0A1W5B0U4_9TELE	brain-derived neurotrophic factor	unreviewed	bdnf
F7J1Q5	F7J1Q5_MICOK	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J7M6B1	J7M6B1_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J9Z1R2	J9Z1R2_ANAFI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D0VPU4	D0VPU4_ONCMY	BDNF (Fragment)	unreviewed	BDNF
A0A1U9WUI8	A0A1U9WUI8_9NEOB	BDNF (Fragment)	unreviewed	BDNF
H9MH92	H9MH92_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C3U3I9	C3U3I9_9SAUR	BDNF (Fragment)	unreviewed	BDNF
H9MH83	H9MH83_LYCCI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q8AYJ8	Q8AYJ8_9TYRA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F8UJ67	F8UJ67_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7ZB80	L7ZB80_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H626	A0A1C9H626_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2YZ31	D2YZ31_EUPCP	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B6CY68	B6CY68_9SAUR	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
A0A1L4AIR5	A0A1L4AIR5_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VRC5	A0A0H4VRC5_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MH73	H9MH73_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VPJ2	A0A0H4VPJ2_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J3TKL2	J3TKL2_ABRGR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A089V9N7	A0A089V9N7_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A023H5E1	A0A023H5E1_PAVMU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
X2L0F7	X2L0F7_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
M9ZDB0	M9ZDB0_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2YZ36	D2YZ36_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C7SSK1	C7SSK1_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A059VPJ1	A0A059VPJ1_9CORV	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
W6A778	W6A778_SALSL	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VR57	A0A0H4VR57_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0D4CEZ5	A0A0D4CEZ5_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
M9PIK2	M9PIK2_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q384	V9Q384_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
H9MHF3	H9MHF3_9ANUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7RDZ7	L7RDZ7_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2YZ21	D2YZ21_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D6P5U0	D6P5U0_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F4ZT79	F4ZT79_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MH76	H9MH76_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q552	V9Q552_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
C7SSK0	C7SSK0_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0N7ILL5	A0A0N7ILL5_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
B4Z8T0	B4Z8T0_9AVES	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q4M9	V9Q4M9_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
A0A1C9H629	A0A1C9H629_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7RD45	L7RD45_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q1X765	Q1X765_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F4ZT45	F4ZT45_ALLFE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
W5RU66	W5RU66_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0C4K2Y9	A0A0C4K2Y9_9SAUR	BDNF protein (Fragment)	unreviewed	BDNF
K4GNB0	K4GNB0_BIPBI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0N6Y0T7	A0A0N6Y0T7_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A9QWH8	A9QWH8_9SALA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H6M1	A0A1C9H6M1_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
X2KT74	X2KT74_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1D8EKC5	A0A1D8EKC5_9ANUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D0QE26	D0QE26_9SAUR	BDNF (Fragment)	unreviewed	BDNF
A9QWL1	A9QWL1_9SALA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8P0	B4Z8P0_BUCAB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A7KGM5	A7KGM5_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MHB5	H9MHB5_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F4ZT60	F4ZT60_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
K4GNJ0	K4GNJ0_9SAUR	Brain-derived neurotrophic brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
M1QW93	M1QW93_TERNE	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
V9Q3M5	V9Q3M5_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
E9P2H5	E9P2H5_COLMT	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F2VDK8	F2VDK8_9NEOB	BDNF (Fragment)	unreviewed	BDNF
E9KV48	E9KV48_BIPBI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D6P5M2	D6P5M2_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
K7X863	K7X863_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	bdnf
M4SIJ8	M4SIJ8_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7RET8	L7RET8_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
W5ZY69	W5ZY69_SALSL	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C3U3G6	C3U3G6_9SAUR	BDNF (Fragment)	unreviewed	BDNF
V9Q399	V9Q399_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
H9MHD0	H9MHD0_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0P0HYZ4	A0A0P0HYZ4_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
V5KUI2	V5KUI2_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A167HW74	A0A167HW74_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0N6Y115	A0A0N6Y115_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F7J1I6	F7J1I6_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MHA1	H9MHA1_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VVL3	A0A0H4VVL3_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7RE26	L7RE26_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2IXJ7	D2IXJ7_SCEOC	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
S4T212	S4T212_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
K4HXD4	K4HXD4_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
D6P5U3	D6P5U3_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z918	B4Z918_9TURD	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F4ZT65	F4ZT65_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G8HY45	G8HY45_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VVJ4	A0A0H4VVJ4_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1W5T3K2	A0A1W5T3K2_APANA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4WBI9	A0A0H4WBI9_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B6CY16	B6CY16_9SAUR	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
F8UJ82	F8UJ82_SAUAT	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F7J1X5	F7J1X5_LITCT	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z914	B4Z914_TOCCA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q4W6	V9Q4W6_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
F7J1P8	F7J1P8_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V5KUE5	V5KUE5_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F7J1K0	F7J1K0_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
M9Z7U9	M9Z7U9_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q4W1	V9Q4W1_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
A0A0H4VPK9	A0A0H4VPK9_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q4M4	V9Q4M4_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
S4T1C5	S4T1C5_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J3Y5Z1	J3Y5Z1_VARSA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G8HY23	G8HY23_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A167HWN8	A0A167HWN8_SCEOC	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q389	V9Q389_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
H9MHE3	H9MHE3_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E3T9Z4	E3T9Z4_LIABU	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0P0HYX4	A0A0P0HYX4_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
B4Z8M4	B4Z8M4_9AVES	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J3YI65	J3YI65_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J9Z1R6	J9Z1R6_ANAPS	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D6P5Q2	D6P5Q2_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
M9PIK5	M9PIK5_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H698	A0A1C9H698_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7RE58	L7RE58_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J3Y5Y1	J3Y5Y1_VARKO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D6P5P8	D6P5P8_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0Y0QBV6	A0A0Y0QBV6_THAAT	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MHG7	H9MHG7_9CICH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7ZEI1	L7ZEI1_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0K0VPW9	A0A0K0VPW9_9SALA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8U3	B4Z8U3_JACJC	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MH98	H9MH98_RHASP	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0M4B7I9	A0A0M4B7I9_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B6CY07	B6CY07_9SAUR	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
A0A0H4VRD0	A0A0H4VRD0_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E9KV47	E9KV47_BASPL	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
