c1.diseaseId	c1.name	c2.type	c2.diseaseClassName	c0.Ngenes	c0.diseaseId2	c0.source
C0030567	Parkinson Disease	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities ; Nervous System Diseases	1	C0431375	ALL
C0030567	Parkinson Disease	disease	null	1	C0431384	ALL
C0030567	Parkinson Disease	disease	null	1	C0431564	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0431565	ALL
C0030567	Parkinson Disease	disease	null	1	C0431693	ALL
C0030567	Parkinson Disease	disease	null	1	C0431716	ALL
C0030567	Parkinson Disease	disease	null	1	C0431718	ALL
C0030567	Parkinson Disease	disease	null	1	C0431863	ALL
C0030567	Parkinson Disease	disease	null	1	C0431890	ALL
C0030567	Parkinson Disease	disease	null	1	C0432028	ALL
C0030567	Parkinson Disease	disease	null	1	C0432040	ALL
C0030567	Parkinson Disease	disease	null	1	C0432055	ALL
C0030567	Parkinson Disease	group	null	1	C0432073	ALL
C0030567	Parkinson Disease	disease	null	1	C0432090	ALL
C0030567	Parkinson Disease	disease	null	1	C0432098	ALL
C0030567	Parkinson Disease	disease	null	1	C0432163	ALL
C0030567	Parkinson Disease	disease	null	1	C0432197	ALL
C0030567	Parkinson Disease	disease	null	1	C0432226	ALL
C0030567	Parkinson Disease	disease	null	1	C0432240	ALL
C0030567	Parkinson Disease	disease	null	1	C0432244	ALL
C0030567	Parkinson Disease	disease	null	1	C0432246	ALL
C0030567	Parkinson Disease	disease	null	1	C0432252	ALL
C0030567	Parkinson Disease	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities ; Musculoskeletal Diseases	1	C0432272	ALL
C0030567	Parkinson Disease	disease	null	1	C0432283	ALL
C0030567	Parkinson Disease	disease	null	1	C0432284	ALL
C0030567	Parkinson Disease	disease	null	1	C0432292	ALL
C0030567	Parkinson Disease	disease	null	1	C0432355	ALL
C0030567	Parkinson Disease	disease	null	1	C0432443	ALL
C0030567	Parkinson Disease	phenotype	Eye Diseases ; Nervous System Diseases ; Pathological Conditions, Signs and Symptoms	1	C0438434	ALL
C0030567	Parkinson Disease	disease	null	1	C0442880	ALL
C0030567	Parkinson Disease	disease	null	1	C0443882	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0445347	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0447996	ALL
C0030567	Parkinson Disease	disease	null	1	C0451695	ALL
C0030567	Parkinson Disease	disease	null	1	C0451840	ALL
C0030567	Parkinson Disease	disease	null	1	C0452148	ALL
C0030567	Parkinson Disease	phenotype	Nervous System Diseases ; Pathological Conditions, Signs and Symptoms	1	C0454596	ALL
C0030567	Parkinson Disease	disease	Nervous System Diseases	1	C0454606	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0454641	ALL
C0030567	Parkinson Disease	disease	null	1	C0454651	ALL
C0030567	Parkinson Disease	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities ; Female Urogenital Diseases and Pregnancy Complications ; Hemic and Lymphatic Diseases ; Immune System Diseases ; Pathological Conditions, Signs and Symptoms	1	C0455988	ALL
C0030567	Parkinson Disease	disease	null	1	C0456086	ALL
C0030567	Parkinson Disease	disease	null	1	C0456702	ALL
C0030567	Parkinson Disease	disease	null	1	C0456863	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0457193	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0457756	ALL
C0030567	Parkinson Disease	disease	null	1	C0457928	ALL
C0030567	Parkinson Disease	disease	Behavior and Behavior Mechanisms	1	C0458631	ALL
C0030567	Parkinson Disease	disease	null	1	C0472713	ALL
C0030567	Parkinson Disease	disease	null	1	C0472803	ALL
C0030567	Parkinson Disease	disease	null	1	C0473119	ALL
C0030567	Parkinson Disease	disease	null	1	C0473221	ALL
C0030567	Parkinson Disease	phenotype	Nervous System Diseases ; Pathological Conditions, Signs and Symptoms	1	C0474368	ALL
C0030567	Parkinson Disease	phenotype	Behavior and Behavior Mechanisms	1	C0474416	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0475703	ALL
C0030567	Parkinson Disease	disease	null	1	C0475813	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0475858	ALL
C0030567	Parkinson Disease	disease	null	1	C0476122	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0476217	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0476236	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0476270	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0476369	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0476489	ALL
C0030567	Parkinson Disease	disease	null	1	C0477341	ALL
C0030567	Parkinson Disease	disease	null	1	C0487852	ALL
C0030567	Parkinson Disease	disease	null	1	C0494497	ALL
C0030567	Parkinson Disease	group	null	1	C0494559	ALL
C0030567	Parkinson Disease	disease	Digestive System Diseases ; Neoplasms	1	C0496779	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0516981	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0518656	ALL
C0030567	Parkinson Disease	disease	null	1	C0518989	ALL
C0030567	Parkinson Disease	disease	null	1	C0519030	ALL
C0030567	Parkinson Disease	disease	null	1	C0519037	ALL
C0030567	Parkinson Disease	disease	Bacterial Infections and Mycoses	1	C0519066	ALL
C0030567	Parkinson Disease	disease	null	1	C0520571	ALL
C0030567	Parkinson Disease	disease	null	1	C0520736	ALL
C0030567	Parkinson Disease	disease	null	1	C0520758	ALL
C0030567	Parkinson Disease	phenotype	Pathological Conditions, Signs and Symptoms	1	C0520904	ALL
C0030567	Parkinson Disease	phenotype	Pathological Conditions, Signs and Symptoms	1	C0520905	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0520933	ALL
C0030567	Parkinson Disease	disease	null	1	C0521515	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0521573	ALL
C0030567	Parkinson Disease	disease	null	1	C0521614	ALL
C0030567	Parkinson Disease	disease	null	1	C0521626	ALL
C0030567	Parkinson Disease	disease	null	1	C0521657	ALL
C0030567	Parkinson Disease	disease	null	1	C0521683	ALL
C0030567	Parkinson Disease	disease	null	1	C0521839	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0522187	ALL
C0030567	Parkinson Disease	group	null	1	C0522274	ALL
C0030567	Parkinson Disease	disease	null	1	C0522624	ALL
C0030567	Parkinson Disease	disease	Bacterial Infections and Mycoses	1	C0524688	ALL
C0030567	Parkinson Disease	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities ; Musculoskeletal Diseases ; Stomatognathic Diseases	1	C0524948	ALL
C0030567	Parkinson Disease	disease	Digestive System Diseases ; Neoplasms	1	C0541912	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0541985	ALL
C0030567	Parkinson Disease	disease	null	1	C0542035	ALL
C0030567	Parkinson Disease	disease	null	1	C0542037	ALL
C0030567	Parkinson Disease	disease	null	1	C0542165	ALL
C0030567	Parkinson Disease	group	null	1	C0542302	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0542346	ALL
C0030567	Parkinson Disease	disease	null	1	C0543638	ALL
C0030567	Parkinson Disease	disease	null	1	C0543645	ALL
C0030567	Parkinson Disease	disease	null	1	C0543673	ALL
C0030567	Parkinson Disease	disease	null	1	C0543687	ALL
C0030567	Parkinson Disease	disease	null	1	C0543800	ALL
C0030567	Parkinson Disease	disease	null	1	C0543874	ALL
C0030567	Parkinson Disease	disease	null	1	C0543991	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0544820	ALL
C0030567	Parkinson Disease	disease	null	1	C0544840	ALL
C0030567	Parkinson Disease	disease	null	1	C0544848	ALL
C0030567	Parkinson Disease	disease	null	1	C0544852	ALL
C0030567	Parkinson Disease	disease	null	1	C0545034	ALL
C0030567	Parkinson Disease	disease	null	1	C0546275	ALL
C0030567	Parkinson Disease	disease	null	1	C0546466	ALL
C0030567	Parkinson Disease	disease	null	1	C0546964	ALL
C0030567	Parkinson Disease	disease	null	1	C0546967	ALL
C0030567	Parkinson Disease	disease	null	1	C0546969	ALL
C0030567	Parkinson Disease	disease	null	1	C0549117	ALL
C0030567	Parkinson Disease	disease	null	1	C0549306	ALL
C0030567	Parkinson Disease	group	null	1	C0549469	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0549608	ALL
C0030567	Parkinson Disease	group	null	1	C0549618	ALL
C0030567	Parkinson Disease	disease	Cardiovascular Diseases ; Skin and Connective Tissue Diseases	1	C0553548	ALL
C0030567	Parkinson Disease	group	Musculoskeletal Diseases ; Nervous System Diseases	1	C0553604	ALL
C0030567	Parkinson Disease	disease	null	1	C0553647	ALL
C0030567	Parkinson Disease	disease	null	1	C0554628	ALL
C0030567	Parkinson Disease	phenotype	Behavior and Behavior Mechanisms ; Mental Disorders ; Substance-Related Disorders	1	C0556346	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0558193	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0558844	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0562483	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0563243	ALL
C0030567	Parkinson Disease	disease	null	1	C0563306	ALL
C0030567	Parkinson Disease	disease	null	1	C0563632	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0566694	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0566888	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0566899	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0574002	ALL
C0030567	Parkinson Disease	disease	null	1	C0575157	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0575167	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0575518	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0575897	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0576225	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0576227	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0577698	ALL
C0030567	Parkinson Disease	disease	null	1	C0578736	ALL
C0030567	Parkinson Disease	disease	null	1	C0581354	ALL
C0030567	Parkinson Disease	disease	null	1	C0581366	ALL
C0030567	Parkinson Disease	disease	null	1	C0581375	ALL
C0030567	Parkinson Disease	disease	null	1	C0585216	ALL
C0030567	Parkinson Disease	disease	null	1	C0585229	ALL
C0030567	Parkinson Disease	phenotype	Nervous System Diseases ; Pathological Conditions, Signs and Symptoms	1	C0585540	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0585544	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0595862	ALL
C0030567	Parkinson Disease	disease	null	1	C0595948	ALL
C0030567	Parkinson Disease	disease	null	1	C0595978	ALL
C0030567	Parkinson Disease	disease	null	1	C0595995	ALL
C0030567	Parkinson Disease	disease	null	1	C0596131	ALL
C0030567	Parkinson Disease	phenotype	Mental Disorders	1	C0596170	ALL
C0030567	Parkinson Disease	group	Bacterial Infections and Mycoses ; Cardiovascular Diseases	1	C0596270	ALL
C0030567	Parkinson Disease	disease	null	1	C0596344	ALL
C0030567	Parkinson Disease	disease	null	1	C0596848	ALL
C0030567	Parkinson Disease	disease	null	1	C0596992	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0598121	ALL
C0030567	Parkinson Disease	disease	null	1	C0598790	ALL
C0030567	Parkinson Disease	disease	null	1	C0599055	ALL
C0030567	Parkinson Disease	disease	null	1	C0600039	ALL
C0030567	Parkinson Disease	disease	null	1	C0600074	ALL
C0030567	Parkinson Disease	disease	null	1	C0600113	ALL
C0030567	Parkinson Disease	disease	null	1	C0600123	ALL
C0030567	Parkinson Disease	group	Hemic and Lymphatic Diseases	1	C0600503	ALL
C0030567	Parkinson Disease	disease	Female Urogenital Diseases and Pregnancy Complications ; Male Urogenital Diseases	1	C0677501	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0677614	ALL
C0030567	Parkinson Disease	disease	null	1	C0677779	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0678306	ALL
C0030567	Parkinson Disease	disease	null	1	C0678329	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0679145	ALL
C0030567	Parkinson Disease	disease	null	1	C0679293	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0679294	ALL
C0030567	Parkinson Disease	group	Substance-Related Disorders	1	C0679360	ALL
C0030567	Parkinson Disease	disease	null	1	C0679378	ALL
C0030567	Parkinson Disease	disease	null	1	C0679395	ALL
C0030567	Parkinson Disease	disease	null	1	C0679401	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0679407	ALL
C0030567	Parkinson Disease	phenotype	Behavior and Behavior Mechanisms ; Nervous System Diseases ; Pathological Conditions, Signs and Symptoms	1	C0679465	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0683362	ALL
C0030567	Parkinson Disease	disease	null	1	C0685381	ALL
C0030567	Parkinson Disease	disease	null	1	C0685775	ALL
C0030567	Parkinson Disease	disease	null	1	C0685776	ALL
C0030567	Parkinson Disease	disease	null	1	C0685838	ALL
C0030567	Parkinson Disease	disease	null	1	C0685869	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0685901	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0687082	ALL
C0030567	Parkinson Disease	disease	null	1	C0687140	ALL
C0030567	Parkinson Disease	disease	null	1	C0699890	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0700178	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0700198	ALL
C0030567	Parkinson Disease	disease	Neoplasms	1	C0700367	ALL
C0030567	Parkinson Disease	disease	null	1	C0700502	ALL
C0030567	Parkinson Disease	disease	Nervous System Diseases	1	C0700594	ALL
C0030567	Parkinson Disease	disease	null	1	C0701811	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0701824	ALL
C0030567	Parkinson Disease	disease	null	1	C0702157	ALL
C0030567	Parkinson Disease	disease	null	1	C0702167	ALL
C0030567	Parkinson Disease	group	null	1	C0728936	ALL
C0030567	Parkinson Disease	group	null	1	C0729527	ALL
C0030567	Parkinson Disease	disease	null	1	C0730277	ALL
C0030567	Parkinson Disease	disease	null	1	C0730284	ALL
C0030567	Parkinson Disease	disease	null	1	C0730291	ALL
C0030567	Parkinson Disease	disease	null	1	C0730294	ALL
C0030567	Parkinson Disease	disease	null	1	C0730295	ALL
C0030567	Parkinson Disease	disease	null	1	C0730303	ALL
C0030567	Parkinson Disease	disease	null	1	C0730314	ALL
C0030567	Parkinson Disease	disease	null	1	C0730364	ALL
C0030567	Parkinson Disease	disease	Mental Disorders	1	C0730525	ALL
C0030567	Parkinson Disease	disease	null	1	C0730605	ALL
C0030567	Parkinson Disease	disease	null	1	C0740083	ALL
C0030567	Parkinson Disease	disease	null	1	C0740304	ALL
C0030567	Parkinson Disease	disease	null	1	C0740372	ALL
C0030567	Parkinson Disease	disease	null	1	C0740421	ALL
C0030567	Parkinson Disease	disease	null	1	C0740441	ALL
C0030567	Parkinson Disease	disease	null	1	C0740830	ALL
C0030567	Parkinson Disease	disease	null	1	C0740852	ALL
C0030567	Parkinson Disease	disease	null	1	C0740971	ALL
C0030567	Parkinson Disease	disease	null	1	C0741032	ALL
C0030567	Parkinson Disease	disease	null	1	C0741146	ALL
C0030567	Parkinson Disease	disease	null	1	C0741183	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0741250	ALL
C0030567	Parkinson Disease	disease	null	1	C0741260	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0741395	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0741933	ALL
C0030567	Parkinson Disease	disease	null	1	C0742006	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0742028	ALL
C0030567	Parkinson Disease	disease	null	1	C0742034	ALL
C0030567	Parkinson Disease	disease	null	1	C0742132	ALL
C0030567	Parkinson Disease	disease	null	1	C0742191	ALL
C0030567	Parkinson Disease	disease	null	1	C0742395	ALL
C0030567	Parkinson Disease	disease	null	1	C0742558	ALL
C0030567	Parkinson Disease	disease	null	1	C0743073	ALL
C0030567	Parkinson Disease	disease	null	1	C0743188	ALL
C0030567	Parkinson Disease	disease	null	1	C0743244	ALL
C0030567	Parkinson Disease	disease	null	1	C0743479	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0744333	ALL
C0030567	Parkinson Disease	disease	null	1	C0744673	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0745031	ALL
C0030567	Parkinson Disease	disease	null	1	C0745106	ALL
C0030567	Parkinson Disease	disease	null	1	C0745136	ALL
C0030567	Parkinson Disease	disease	null	1	C0745186	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0745411	ALL
C0030567	Parkinson Disease	disease	null	1	C0745497	ALL
C0030567	Parkinson Disease	disease	null	1	C0746306	ALL
C0030567	Parkinson Disease	disease	null	1	C0746316	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0746408	ALL
C0030567	Parkinson Disease	disease	null	1	C0746556	ALL
C0030567	Parkinson Disease	disease	null	1	C0746604	ALL
C0030567	Parkinson Disease	disease	null	1	C0747195	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0747251	ALL
C0030567	Parkinson Disease	disease	Neoplasms ; Stomatognathic Diseases	1	C0747273	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0747556	ALL
C0030567	Parkinson Disease	disease	null	1	C0747651	ALL
C0030567	Parkinson Disease	disease	null	1	C0747739	ALL
C0030567	Parkinson Disease	disease	null	1	C0747918	ALL
C0030567	Parkinson Disease	disease	null	1	C0748071	ALL
C0030567	Parkinson Disease	disease	null	1	C0748179	ALL
C0030567	Parkinson Disease	disease	null	1	C0748243	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0748318	ALL
C0030567	Parkinson Disease	disease	null	1	C0748324	ALL
C0030567	Parkinson Disease	disease	null	1	C0748861	ALL
C0030567	Parkinson Disease	disease	null	1	C0749087	ALL
C0030567	Parkinson Disease	disease	null	1	C0749163	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0749263	ALL
C0030567	Parkinson Disease	disease	null	1	C0749470	ALL
C0030567	Parkinson Disease	disease	null	1	C0749474	ALL
C0030567	Parkinson Disease	disease	null	1	C0749557	ALL
C0030567	Parkinson Disease	disease	null	1	C0750046	ALL
C0030567	Parkinson Disease	disease	null	1	C0750103	ALL
C0030567	Parkinson Disease	disease	null	1	C0750114	ALL
C0030567	Parkinson Disease	disease	null	1	C0750151	ALL
C0030567	Parkinson Disease	phenotype	null	1	C0750433	ALL
C0030567	Parkinson Disease	disease	Cardiovascular Diseases ; Nervous System Diseases	1	C0751007	ALL
C0030567	Parkinson Disease	disease	Cardiovascular Diseases ; Nervous System Diseases	1	C0751014	ALL
C0030567	Parkinson Disease	disease	Nervous System Diseases	1	C0751059	ALL
C0030567	Parkinson Disease	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities ; Mental Disorders ; Nervous System Diseases	1	C0751208	ALL
C0030567	Parkinson Disease	disease	Cardiovascular Diseases ; Congenital, Hereditary, and Neonatal Diseases and Abnormalities ; Nervous System Diseases	1	C0751280	ALL
C0030567	Parkinson Disease	disease	Neoplasms	1	C0751291	ALL
C0030567	Parkinson Disease	disease	Immune System Diseases ; Nervous System Diseases	1	C0751339	ALL
C0030567	Parkinson Disease	phenotype	Nervous System Diseases ; Pathological Conditions, Signs and Symptoms	1	C0751354	ALL
C0030567	Parkinson Disease	disease	Neoplasms ; Wounds and Injuries	1	C0751366	ALL
C0030567	Parkinson Disease	phenotype	Nervous System Diseases ; Pathological Conditions, Signs and Symptoms	1	C0751372	ALL
C0030567	Parkinson Disease	phenotype	Nervous System Diseases ; Pathological Conditions, Signs and Symptoms	1	C0751378	ALL
C0030567	Parkinson Disease	phenotype	Nervous System Diseases ; Pathological Conditions, Signs and Symptoms	1	C0751409	ALL
C0030567	Parkinson Disease	disease	Behavior and Behavior Mechanisms ; Nervous System Diseases ; Pathological Conditions, Signs and Symptoms	1	C0751421	ALL
C0030567	Parkinson Disease	disease	Nervous System Diseases	1	C0751448	ALL
C0030567	Parkinson Disease	disease	Eye Diseases ; Neoplasms	1	C0751484	ALL
C0030567	Parkinson Disease	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities ; Nervous System Diseases ; Nutritional and Metabolic Diseases	1	C0751489	ALL
C0030567	Parkinson Disease	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities ; Nervous System Diseases ; Nutritional and Metabolic Diseases	1	C0751490	ALL
C0030567	Parkinson Disease	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities ; Nervous System Diseases ; Nutritional and Metabolic Diseases	1	C0751491	ALL
C0030567	Parkinson Disease	disease	Hemic and Lymphatic Diseases ; Neoplasms	1	C0751552	ALL
C0030567	Parkinson Disease	disease	Nervous System Diseases ; Virus Diseases	1	C0751583	ALL
C0030567	Parkinson Disease	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities ; Nervous System Diseases	1	C0751604	ALL
C0030567	Parkinson Disease	disease	Nervous System Diseases	1	C0751645	ALL
C0030567	Parkinson Disease	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities ; Nervous System Diseases	1	C0751668	ALL
C0030567	Parkinson Disease	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities ; Nervous System Diseases	1	C0751669	ALL
C0030567	Parkinson Disease	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities ; Nervous System Diseases	1	C0751670	ALL
C0030567	Parkinson Disease	disease	Neoplasms	1	C0751675	ALL
C0030567	Parkinson Disease	disease	Nervous System Diseases ; Pathological Conditions, Signs and Symptoms	1	C0751696	ALL
